Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681344	1	OK	0,0012844	0,0569327	0,3697400	-0,9273885	-7,152	-49,225	-239,588	0,0333269	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681344	1	OK	0,0273870	-0,0166916	0,3875277	0,9213000	-6,051	-25,539	-229,998	0,0317884	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681344	1	OK	0,2985714	0,6359579	0,2354996	0,6715301	14,567	-36,026	-235,857	0,0598786	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681352	1	OK	0,0012866	0,0569227	0,3697619	-0,9273804	-7,155	-49,219	-239,589	0,0335319	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681352	1	OK	0,0273567	-0,0166956	0,3875518	0,9212907	-6,054	-25,540	-229,994	0,0322050	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681352	1	OK	0,2986151	0,6359232	0,2354719	0,6715532	14,568	-36,028	-235,851	0,0599139	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681360	1	OK	0,0012755	0,0569300	0,3697682	-0,9273774	-7,154	-49,219	-239,590	0,0335163	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681360	1	OK	0,0273691	-0,0166942	0,3875110	0,9213075	-6,052	-25,528	-229,991	0,0317215	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681360	1	OK	0,2986303	0,6358908	0,2354541	0,6715834	14,570	-36,027	-235,858	0,0591421	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681368	1	OK	0,0012742	0,0569200	0,3697586	-0,9273819	-7,159	-49,221	-239,596	0,0340668	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681368	1	OK	0,0273623	-0,0166607	0,3874635	0,9213283	-6,054	-25,524	-229,983	0,0319279	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681368	1	OK	0,2985839	0,6359096	0,2354277	0,6715955	14,574	-36,018	-235,867	0,0589208	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681376	1	OK	0,0012833	0,0568753	0,3696897	-0,9274120	-7,165	-49,226	-239,599	0,0358322	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681376	1	OK	0,0273634	-0,0166599	0,3874659	0,9213272	-6,058	-25,523	-229,981	0,0319130	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681376	1	OK	0,2985796	0,6359127	0,2354402	0,6715900	14,577	-36,018	-235,875	0,0588510	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681384	1	OK	0,0012659	0,0568736	0,3696919	-0,9274113	-7,168	-49,230	-239,602	0,0356098	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681384	1	OK	0,0273543	-0,0166641	0,3875011	0,9213126	-6,061	-25,525	-229,984	0,0314684	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681384	1	OK	0,2985414	0,6359327	0,2354391	0,6715885	14,585	-36,012	-235,868	0,0594782	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681392	1	OK	0,0012700	0,0569070	0,3697257	-0,9273958	-7,162	-49,231	-239,607	0,0347493	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681392	1	OK	0,0273536	-0,0166874	0,3875382	0,9212966	-6,060	-25,535	-229,992	0,0316790	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681392	1	OK	0,2985374	0,6359444	0,2354484	0,6715759	14,581	-36,010	-235,870	0,0598161	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681400	1	OK	0,0012749	0,0569498	0,3697891	-0,9273679	-7,154	-49,224	-239,599	0,0331565	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681400	1	OK	0,0273641	-0,0166748	0,3874796	0,9213212	-6,064	-25,529	-229,987	0,0320410	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681400	1	OK	0,2985228	0,6359313	0,2354284	0,6716019	14,585	-36,005	-235,875	0,0591432	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681408	1	OK	0,0012894	0,0569583	0,3698283	-0,9273517	-7,153	-49,219	-239,592	0,0332298	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681408	1	OK	0,0273577	-0,0166790	0,3874783	0,9213218	-6,064	-25,529	-229,984	0,0318720	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681408	1	OK	0,2985206	0,6359404	0,2354657	0,6715811	14,581	-36,012	-235,871	0,0593944	0
3	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	3681416	1	OK	0,0012846	0,0569472	0,3698368	-0,9273490	-7,154	-49,218	-239,587	0,0337930	0	Port 11: NDI-MF2 610066   T6d0-S00112  s/n:37B31800 Channel:0	3681416	1	OK	0,0273482	-0,0166656	0,3874397	0,9213386	-6,066	-25,528	-229,987	0,0322703	0	Port 12: NDI-MF2 610066   T6d0-S00113  s/n:37B31C00 Channel:0	3681416	1	OK	0,2985629	0,6359157	0,2354607	0,6715874	14,574	-36,019	-235,878	0,0590975	0
