Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667856	1	OK	0.2300395	-0.6827832	-0.2020167	-0.6633839	7.377	-42.663	-251.886	0.1201541	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667864	1	OK	0.2300942	-0.6827559	-0.2021255	-0.6633599	7.381	-42.663	-251.890	0.1184039	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667872	1	OK	0.2301236	-0.6827893	-0.2022412	-0.6632801	7.373	-42.672	-251.890	0.1169881	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667880	1	OK	0.2301330	-0.6827679	-0.2021708	-0.6633203	7.378	-42.667	-251.887	0.1182894	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667888	1	OK	0.2301410	-0.6827814	-0.2022043	-0.6632933	7.373	-42.668	-251.887	0.1172493	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667896	1	OK	0.2301631	-0.6827493	-0.2021542	-0.6633340	7.382	-42.659	-251.884	0.1176987	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667904	1	OK	0.2301586	-0.6827551	-0.2021398	-0.6633340	7.381	-42.659	-251.880	0.1180594	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667912	1	OK	0.2301254	-0.6827872	-0.2020803	-0.6633307	7.375	-42.656	-251.877	0.1174740	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667920	1	OK	0.2301309	-0.6827807	-0.2021255	-0.6633216	7.376	-42.655	-251.880	0.1166984	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667928	1	OK	0.2300912	-0.6827708	-0.2020963	-0.6633545	7.382	-42.657	-251.882	0.1170158	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667936	1	OK	0.2300924	-0.6827728	-0.2020485	-0.6633666	7.383	-42.652	-251.884	0.1181034	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667944	1	OK	0.2301313	-0.6827744	-0.2020743	-0.6633436	7.379	-42.655	-251.885	0.1183595	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667952	1	OK	0.2301564	-0.6827234	-0.2021321	-0.6633698	7.387	-42.651	-251.898	0.1176502	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667960	1	OK	0.2301401	-0.6826974	-0.2021950	-0.6633830	7.393	-42.658	-251.893	0.1175177	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667968	1	OK	0.2301449	-0.6826825	-0.2022037	-0.6633940	7.398	-42.662	-251.886	0.1185751	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667976	1	OK	0.2301449	-0.6826757	-0.2023179	-0.6633662	7.397	-42.675	-251.893	0.1177735	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667984	1	OK	0.2301225	-0.6826648	-0.2023102	-0.6633875	7.403	-42.677	-251.893	0.1175792	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	667992	1	OK	0.2301522	-0.6826489	-0.2023833	-0.6633713	7.406	-42.676	-251.894	0.1173820	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668000	1	OK	0.2301781	-0.6826647	-0.2024075	-0.6633387	7.398	-42.676	-251.894	0.1160568	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668008	1	OK	0.2302159	-0.6826714	-0.2024792	-0.6632967	7.396	-42.679	-251.894	0.1156029	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668016	1	OK	0.2302734	-0.6826501	-0.2026010	-0.6632615	7.395	-42.683	-251.890	0.1140186	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668024	1	OK	0.2302625	-0.6826664	-0.2026764	-0.6632255	7.392	-42.691	-251.894	0.1123190	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668032	1	OK	0.2302716	-0.6826934	-0.2026801	-0.6631934	7.385	-42.694	-251.885	0.1118989	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668040	1	OK	0.2303382	-0.6827051	-0.2027356	-0.6631412	7.379	-42.694	-251.895	0.1117132	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668048	1	OK	0.2303388	-0.6826962	-0.2027279	-0.6631526	7.382	-42.689	-251.900	0.1111862	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668056	1	OK	0.2303339	-0.6826847	-0.2026812	-0.6631804	7.382	-42.682	-251.896	0.1113338	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668064	1	OK	0.2303760	-0.6826630	-0.2026332	-0.6632028	7.382	-42.668	-251.900	0.1112844	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668072	1	OK	0.2303204	-0.6826665	-0.2025912	-0.6632314	7.384	-42.675	-251.897	0.1122645	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668080	1	OK	0.2302621	-0.6826660	-0.2025376	-0.6632684	7.390	-42.679	-251.895	0.1136578	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	668088	1	OK	0.2302213	-0.6826531	-0.2024229	-0.6633309	7.394	-42.674	-251.893	0.1154294	0
