Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341296	1	OK	0.2820766	-0.6592860	-0.2756969	-0.6401296	-128.622	94.992	-254.049	0.1547773	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341304	1	OK	0.2820812	-0.6593094	-0.2757342	-0.6400875	-128.622	94.986	-254.046	0.1546547	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341312	1	OK	0.2821108	-0.6593036	-0.2757490	-0.6400740	-128.614	94.989	-254.042	0.1539581	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341320	1	OK	0.2821376	-0.6593331	-0.2757707	-0.6400225	-128.619	94.980	-254.036	0.1531386	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341328	1	OK	0.2821919	-0.6593297	-0.2758000	-0.6399894	-128.620	94.980	-254.042	0.1519967	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341336	1	OK	0.2822061	-0.6592759	-0.2757996	-0.6400387	-128.605	94.987	-254.045	0.1516311	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341344	1	OK	0.2821630	-0.6592922	-0.2757274	-0.6400720	-128.608	94.992	-254.046	0.1527322	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341352	1	OK	0.2820904	-0.6593235	-0.2756610	-0.6401004	-128.616	94.986	-254.048	0.1531968	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341360	1	OK	0.2819662	-0.6593226	-0.2755565	-0.6402010	-128.610	94.982	-254.055	0.1537802	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341368	1	OK	0.2819425	-0.6593248	-0.2755286	-0.6402212	-128.609	94.982	-254.047	0.1544946	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341376	1	OK	0.2819790	-0.6593449	-0.2756448	-0.6401344	-128.613	94.973	-254.046	0.1543503	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341384	1	OK	0.2819283	-0.6593147	-0.2755432	-0.6402316	-128.611	94.979	-254.054	0.1547213	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341392	1	OK	0.2819024	-0.6593327	-0.2754129	-0.6402805	-128.625	94.990	-254.061	0.1558647	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341400	1	OK	0.2818387	-0.6593592	-0.2753291	-0.6403173	-128.633	94.992	-254.063	0.1563755	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341408	1	OK	0.2817465	-0.6593276	-0.2752280	-0.6404340	-128.625	94.999	-254.062	0.1581883	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341416	1	OK	0.2817283	-0.6593198	-0.2752007	-0.6404616	-128.625	95.001	-254.058	0.1588544	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341424	1	OK	0.2817671	-0.6593039	-0.2753013	-0.6404177	-128.619	94.995	-254.050	0.1585501	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341432	1	OK	0.2818015	-0.6593085	-0.2752872	-0.6404039	-128.617	95.004	-254.046	0.1584011	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341440	1	OK	0.2819126	-0.6593010	-0.2752963	-0.6403588	-128.621	95.014	-254.047	0.1576969	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341448	1	OK	0.2819663	-0.6592928	-0.2753275	-0.6403302	-128.625	95.017	-254.052	0.1569743	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341456	1	OK	0.2820046	-0.6592652	-0.2753393	-0.6403367	-128.625	95.017	-254.048	0.1565681	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341464	1	OK	0.2821111	-0.6593283	-0.2755029	-0.6401545	-128.635	95.008	-254.042	0.1552354	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341472	1	OK	0.2820862	-0.6593033	-0.2755367	-0.6401766	-128.629	95.007	-254.042	0.1558643	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341480	1	OK	0.2821268	-0.6592514	-0.2755562	-0.6402037	-128.616	95.013	-254.041	0.1554441	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341488	1	OK	0.2821940	-0.6593137	-0.2756831	-0.6400553	-128.629	94.998	-254.036	0.1544645	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341496	1	OK	0.2821312	-0.6593495	-0.2756252	-0.6400711	-128.635	94.992	-254.039	0.1547750	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341504	1	OK	0.2821190	-0.6593279	-0.2755778	-0.6401191	-128.631	94.997	-254.040	0.1546328	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341512	1	OK	0.2821062	-0.6593321	-0.2756054	-0.6401085	-128.629	94.992	-254.033	0.1550745	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341520	1	OK	0.2820574	-0.6593346	-0.2756430	-0.6401112	-128.625	94.984	-254.027	0.1555554	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341528	1	OK	0.2819921	-0.6593296	-0.2755939	-0.6401664	-128.622	94.980	-254.028	0.1561165	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341536	1	OK	0.2819897	-0.6593852	-0.2755847	-0.6401140	-128.633	94.980	-254.029	0.1564342	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341544	1	OK	0.2819020	-0.6593197	-0.2754460	-0.6402799	-128.619	94.992	-254.025	0.1579155	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341552	1	OK	0.2819637	-0.6593113	-0.2754722	-0.6402501	-128.615	94.992	-254.023	0.1570090	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341560	1	OK	0.2820187	-0.6593545	-0.2754876	-0.6401747	-128.628	94.994	-254.028	0.1562753	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341568	1	OK	0.2819645	-0.6593710	-0.2754245	-0.6402087	-128.628	94.995	-254.025	0.1568147	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341576	1	OK	0.2819722	-0.6593923	-0.2754601	-0.6401682	-128.632	94.990	-254.022	0.1567430	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341584	1	OK	0.2819971	-0.6593855	-0.2754581	-0.6401650	-128.633	94.996	-254.026	0.1564117	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341592	1	OK	0.2820771	-0.6593870	-0.2755476	-0.6400897	-128.637	94.994	-254.024	0.1554525	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341600	1	OK	0.2820923	-0.6593895	-0.2754970	-0.6401022	-128.641	95.001	-254.032	0.1559049	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341608	1	OK	0.2820901	-0.6593900	-0.2754914	-0.6401050	-128.638	95.004	-254.028	0.1560992	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341616	1	OK	0.2820720	-0.6593762	-0.2755165	-0.6401165	-128.638	95.001	-254.029	0.1563768	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341624	1	OK	0.2821173	-0.6593910	-0.2755802	-0.6400538	-128.642	94.994	-254.035	0.1550902	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341632	1	OK	0.2820039	-0.6594256	-0.2754611	-0.6401194	-128.650	94.993	-254.038	0.1562936	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341640	1	OK	0.2819588	-0.6594150	-0.2754961	-0.6401351	-128.642	94.987	-254.029	0.1572917	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341648	1	OK	0.2820450	-0.6593905	-0.2755767	-0.6400877	-128.644	94.987	-254.026	0.1568475	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341656	1	OK	0.2820993	-0.6594146	-0.2756056	-0.6400265	-128.648	94.987	-254.022	0.1560767	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341664	1	OK	0.2821501	-0.6594189	-0.2756687	-0.6399725	-128.643	94.986	-254.012	0.1554752	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341672	1	OK	0.2821598	-0.6594138	-0.2756852	-0.6399664	-128.643	94.984	-254.016	0.1552972	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341680	1	OK	0.2820516	-0.6594353	-0.2756315	-0.6400151	-128.636	94.977	-254.008	0.1559321	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	341688	1	OK	0.2820666	-0.6593965	-0.2756499	-0.6400404	-128.634	94.981	-254.013	0.1559705	0
