Tools	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52630	1	OK	0.9289978	0.1598679	-0.2209863	-0.2501406	135.390	-88.870	-1279.048	0.2000777	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52633	1	OK	0.9286995	0.1594837	-0.2221436	-0.2504684	135.374	-88.886	-1279.022	0.2007839	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52636	1	OK	0.9290740	0.1593205	-0.2211021	-0.2501046	135.380	-88.882	-1279.049	0.2132653	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52639	1	OK	0.9279442	0.1592082	-0.2245001	-0.2513404	135.356	-88.915	-1278.948	0.1855614	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52642	1	OK	0.9293489	0.1601044	-0.2198398	-0.2496952	135.381	-88.852	-1279.028	0.2117990	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52645	1	OK	0.9294847	0.1596487	-0.2196250	-0.2496704	135.380	-88.862	-1279.077	0.2270711	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52648	1	OK	0.9292210	0.1599660	-0.2202698	-0.2498806	135.392	-88.862	-1279.111	0.1983647	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52651	1	OK	0.9284637	0.1594100	-0.2228879	-0.2507281	135.364	-88.900	-1278.958	0.2014461	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52654	1	OK	0.9284751	0.1596084	-0.2227472	-0.2506848	135.371	-88.892	-1279.037	0.1882459	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52657	1	OK	0.9289819	0.1597588	-0.2211290	-0.2501435	135.395	-88.880	-1279.137	0.1987329	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52660	1	OK	0.9291899	0.1591683	-0.2207601	-0.2500730	135.390	-88.879	-1279.061	0.2324251	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52663	1	OK	0.9283342	0.1594284	-0.2232206	-0.2508999	135.379	-88.905	-1279.005	0.1883504	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52666	1	OK	0.9294543	0.1595741	-0.2197593	-0.2497133	135.394	-88.868	-1279.046	0.2343882	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52669	1	OK	0.9287646	0.1598413	-0.2217312	-0.2503644	135.394	-88.879	-1279.047	0.1883999	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52672	1	OK	0.9289929	0.1594316	-0.2212407	-0.2502126	135.382	-88.881	-1279.063	0.2117283	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52675	1	OK	0.9285928	0.1599737	-0.2221368	-0.2505573	135.391	-88.880	-1279.091	0.1766511	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52678	1	OK	0.9289827	0.1595962	-0.2212061	-0.2501759	135.395	-88.882	-1279.067	0.2018987	0
1	Port 1: CAMP OT-Sensor-2013-05-08  s/n:38A1FC00	52681	1	OK	0.9291292	0.1604201	-0.2202977	-0.2499063	135.394	-88.858	-1279.111	0.1805180	0
