Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259128	1	OK	0.0273993	-0.9305961	-0.0653362	-0.3591258	186.135	4.105	-163.232	0.1279220	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259136	1	OK	0.0273650	-0.9306000	-0.0653469	-0.3591165	186.141	4.109	-163.239	0.1268431	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259144	1	OK	0.0273001	-0.9306016	-0.0653274	-0.3591206	186.139	4.108	-163.231	0.1258173	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259152	1	OK	0.0272532	-0.9305965	-0.0653201	-0.3591389	186.144	4.109	-163.236	0.1252555	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259160	1	OK	0.0272791	-0.9306123	-0.0653225	-0.3590955	186.138	4.110	-163.229	0.1250646	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259168	1	OK	0.0272695	-0.9306083	-0.0653373	-0.3591039	186.139	4.104	-163.236	0.1257481	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259176	1	OK	0.0272636	-0.9306192	-0.0653527	-0.3590732	186.138	4.112	-163.240	0.1248247	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259184	1	OK	0.0272777	-0.9306190	-0.0653744	-0.3590689	186.141	4.114	-163.245	0.1241767	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259192	1	OK	0.0272931	-0.9306147	-0.0653722	-0.3590793	186.143	4.113	-163.249	0.1244285	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259200	1	OK	0.0272849	-0.9306150	-0.0653891	-0.3590758	186.146	4.114	-163.256	0.1240189	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259208	1	OK	0.0272698	-0.9306129	-0.0653763	-0.3590849	186.144	4.109	-163.248	0.1241226	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259216	1	OK	0.0273646	-0.9306052	-0.0653917	-0.3590947	186.146	4.103	-163.249	0.1254539	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259224	1	OK	0.0274257	-0.9305873	-0.0653972	-0.3591355	186.152	4.099	-163.251	0.1271283	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259232	1	OK	0.0274845	-0.9306011	-0.0654072	-0.3590934	186.145	4.104	-163.247	0.1269640	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259240	1	OK	0.0274960	-0.9305964	-0.0654096	-0.3591044	186.143	4.101	-163.247	0.1272682	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259248	1	OK	0.0274946	-0.9306046	-0.0654114	-0.3590829	186.143	4.113	-163.247	0.1259652	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259256	1	OK	0.0274727	-0.9305945	-0.0654110	-0.3591108	186.146	4.109	-163.248	0.1265145	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259264	1	OK	0.0274340	-0.9305829	-0.0653945	-0.3591467	186.152	4.113	-163.245	0.1255868	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259272	1	OK	0.0274182	-0.9305904	-0.0653825	-0.3591308	186.140	4.110	-163.234	0.1261431	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259280	1	OK	0.0273804	-0.9306096	-0.0653593	-0.3590880	186.124	4.111	-163.213	0.1260629	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259288	1	OK	0.0274221	-0.9306095	-0.0653732	-0.3590825	186.128	4.112	-163.224	0.1257940	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259296	1	OK	0.0273806	-0.9306094	-0.0653713	-0.3590864	186.125	4.112	-163.221	0.1251810	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259304	1	OK	0.0273565	-0.9306373	-0.0653661	-0.3590169	186.114	4.121	-163.222	0.1241819	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259312	1	OK	0.0273082	-0.9306354	-0.0653641	-0.3590258	186.115	4.117	-163.229	0.1249752	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259320	1	OK	0.0272697	-0.9306264	-0.0653522	-0.3590543	186.121	4.118	-163.234	0.1250915	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259328	1	OK	0.0272727	-0.9306228	-0.0653421	-0.3590651	186.120	4.115	-163.228	0.1252820	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259336	1	OK	0.0273118	-0.9306302	-0.0653472	-0.3590422	186.116	4.115	-163.227	0.1253365	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259344	1	OK	0.0273365	-0.9306358	-0.0653619	-0.3590229	186.115	4.114	-163.233	0.1252904	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259352	1	OK	0.0273489	-0.9306148	-0.0653671	-0.3590755	186.136	4.115	-163.249	0.1250784	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259360	1	OK	0.0273542	-0.9306050	-0.0653620	-0.3591016	186.142	4.118	-163.255	0.1253268	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259368	1	OK	0.0273554	-0.9306130	-0.0653598	-0.3590812	186.135	4.123	-163.247	0.1255423	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259376	1	OK	0.0273443	-0.9306157	-0.0653345	-0.3590795	186.129	4.120	-163.239	0.1266676	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259384	1	OK	0.0272974	-0.9306038	-0.0653048	-0.3591193	186.132	4.116	-163.233	0.1269539	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259392	1	OK	0.0272556	-0.9305924	-0.0652963	-0.3591535	186.138	4.116	-163.231	0.1262209	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259400	1	OK	0.0272713	-0.9305944	-0.0653074	-0.3591452	186.143	4.117	-163.233	0.1258659	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259408	1	OK	0.0272332	-0.9306029	-0.0652920	-0.3591289	186.138	4.114	-163.233	0.1264531	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259416	1	OK	0.0272179	-0.9305903	-0.0652906	-0.3591629	186.143	4.110	-163.232	0.1270225	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259424	1	OK	0.0272202	-0.9305850	-0.0652838	-0.3591777	186.143	4.104	-163.230	0.1283500	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259432	1	OK	0.0271943	-0.9305894	-0.0652533	-0.3591739	186.131	4.098	-163.218	0.1293140	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259440	1	OK	0.0272142	-0.9305965	-0.0652553	-0.3591537	186.127	4.097	-163.218	0.1291052	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	259448	1	OK	0.0272073	-0.9305967	-0.0652687	-0.3591511	186.132	4.098	-163.223	0.1284093	0
