Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357752	1	OK	0.2409598	-0.6791287	-0.2624610	-0.6417451	-160.128	172.579	-256.720	0.3681496	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357760	1	OK	0.2409542	-0.6790998	-0.2625279	-0.6417504	-160.123	172.577	-256.724	0.3692148	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357768	1	OK	0.2408768	-0.6790882	-0.2624332	-0.6418305	-160.110	172.582	-256.717	0.3691930	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357776	1	OK	0.2407579	-0.6791025	-0.2622508	-0.6419346	-160.112	172.588	-256.719	0.3695250	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357784	1	OK	0.2407663	-0.6790798	-0.2622346	-0.6419621	-160.119	172.593	-256.732	0.3702055	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357792	1	OK	0.2407096	-0.6790495	-0.2621444	-0.6420521	-160.111	172.595	-256.744	0.3701319	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357800	1	OK	0.2407377	-0.6790072	-0.2621581	-0.6420808	-160.099	172.609	-256.749	0.3702795	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357808	1	OK	0.2407791	-0.6789557	-0.2623169	-0.6420549	-160.086	172.604	-256.761	0.3713623	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357816	1	OK	0.2407895	-0.6789830	-0.2624030	-0.6419869	-160.091	172.599	-256.755	0.3729282	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357824	1	OK	0.2406139	-0.6790183	-0.2623024	-0.6420564	-160.102	172.585	-256.754	0.3741736	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357832	1	OK	0.2405933	-0.6789677	-0.2623698	-0.6420902	-160.096	172.584	-256.768	0.3745323	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357840	1	OK	0.2404752	-0.6789694	-0.2622312	-0.6421892	-160.099	172.580	-256.787	0.3743699	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357848	1	OK	0.2405514	-0.6790142	-0.2623655	-0.6420584	-160.117	172.569	-256.791	0.3747078	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357856	1	OK	0.2406720	-0.6790451	-0.2624987	-0.6419261	-160.121	172.562	-256.780	0.3733043	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357864	1	OK	0.2407132	-0.6791187	-0.2625803	-0.6417995	-160.137	172.550	-256.774	0.3722569	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357872	1	OK	0.2408529	-0.6790999	-0.2627568	-0.6416946	-160.130	172.554	-256.766	0.3730558	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357880	1	OK	0.2409362	-0.6791497	-0.2627106	-0.6416296	-160.144	172.557	-256.763	0.3702894	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357888	1	OK	0.2408479	-0.6791120	-0.2625088	-0.6417853	-160.139	172.568	-256.762	0.3697107	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357896	1	OK	0.2410005	-0.6791319	-0.2626947	-0.6416309	-160.134	172.561	-256.754	0.3684673	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357904	1	OK	0.2413041	-0.6791663	-0.2630056	-0.6413529	-160.137	172.562	-256.732	0.3667008	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357912	1	OK	0.2413005	-0.6792507	-0.2629358	-0.6412935	-160.143	172.556	-256.718	0.3651395	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	357920	1	OK	0.2414125	-0.6792592	-0.2630578	-0.6411922	-160.138	172.553	-256.702	0.3641476	0
