Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27592	1	OK	0.3383136	-0.6240295	-0.3410112	-0.6163136	17.659	270.951	-257.199	0.3224107	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27600	1	OK	0.3383430	-0.6239614	-0.3410903	-0.6163227	17.673	270.943	-257.196	0.3231773	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27608	1	OK	0.3383093	-0.6239435	-0.3411438	-0.6163297	17.684	270.944	-257.206	0.3237661	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27616	1	OK	0.3383068	-0.6239642	-0.3412502	-0.6162512	17.688	270.945	-257.224	0.3223775	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27624	1	OK	0.3383569	-0.6239598	-0.3413034	-0.6161986	17.684	270.954	-257.234	0.3209465	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27632	1	OK	0.3382694	-0.6239679	-0.3413159	-0.6162316	17.692	270.942	-257.234	0.3217291	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27640	1	OK	0.3382213	-0.6239859	-0.3412219	-0.6162918	17.688	270.933	-257.219	0.3219807	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27648	1	OK	0.3381650	-0.6239737	-0.3412851	-0.6163000	17.695	270.924	-257.220	0.3226145	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27656	1	OK	0.3382008	-0.6239475	-0.3411181	-0.6163994	17.695	270.953	-257.214	0.3218457	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27664	1	OK	0.3383255	-0.6239152	-0.3413178	-0.6162531	17.694	270.953	-257.224	0.3220061	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27672	1	OK	0.3383316	-0.6238966	-0.3413569	-0.6162469	17.693	270.954	-257.223	0.3231450	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27680	1	OK	0.3382939	-0.6239060	-0.3413563	-0.6162584	17.701	270.947	-257.233	0.3232737	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27688	1	OK	0.3383036	-0.6238774	-0.3412430	-0.6163448	17.700	270.956	-257.226	0.3237126	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27696	1	OK	0.3382717	-0.6238584	-0.3410680	-0.6164784	17.692	270.963	-257.199	0.3242542	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27704	1	OK	0.3382437	-0.6238040	-0.3410577	-0.6165545	17.698	270.952	-257.181	0.3258535	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27712	1	OK	0.3382061	-0.6237886	-0.3409983	-0.6166235	17.710	270.962	-257.189	0.3269819	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27720	1	OK	0.3381098	-0.6238299	-0.3409830	-0.6166431	17.711	270.939	-257.190	0.3287037	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27728	1	OK	0.3382467	-0.6237962	-0.3409303	-0.6166312	17.701	270.966	-257.191	0.3295043	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27736	1	OK	0.3382674	-0.6237957	-0.3410170	-0.6165724	17.705	270.960	-257.203	0.3290745	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27744	1	OK	0.3383089	-0.6237600	-0.3410160	-0.6165864	17.712	270.967	-257.203	0.3273346	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27752	1	OK	0.3383935	-0.6237549	-0.3411717	-0.6164588	17.708	270.956	-257.201	0.3278058	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27760	1	OK	0.3383168	-0.6238342	-0.3412076	-0.6164009	17.696	270.939	-257.197	0.3282923	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27768	1	OK	0.3382667	-0.6238632	-0.3412179	-0.6163933	17.698	270.931	-257.200	0.3284111	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27776	1	OK	0.3383315	-0.6238370	-0.3412713	-0.6163546	17.698	270.935	-257.202	0.3284186	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27784	1	OK	0.3383288	-0.6238503	-0.3412736	-0.6163414	17.702	270.936	-257.212	0.3271547	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27792	1	OK	0.3383422	-0.6238202	-0.3413026	-0.6163486	17.695	270.944	-257.193	0.3297677	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	27800	1	OK	0.3385040	-0.6237336	-0.3414655	-0.6162570	17.702	270.976	-257.214	0.3277797	0
