Tools	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	469984	1	OK	0.0080058	-0.7154529	0.0318009	-0.6978909	190.173	-74.610	-251.320	0.6215136	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	469992	1	OK	0.0079988	-0.7154657	0.0317718	-0.6978792	190.172	-74.618	-251.322	0.6212893	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470000	1	OK	0.0080956	-0.7155401	0.0315757	-0.6978107	190.172	-74.630	-251.330	0.6171823	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470008	1	OK	0.0082033	-0.7155892	0.0314401	-0.6977652	190.180	-74.633	-251.336	0.6147346	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470016	1	OK	0.0082238	-0.7156686	0.0313971	-0.6976854	190.156	-74.637	-251.335	0.6149610	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470024	1	OK	0.0083107	-0.7157626	0.0312085	-0.6975965	190.151	-74.648	-251.349	0.6117260	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470032	1	OK	0.0083763	-0.7157666	0.0311285	-0.6975952	190.154	-74.654	-251.354	0.6110151	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470040	1	OK	0.0083378	-0.7156546	0.0312159	-0.6977067	190.177	-74.646	-251.345	0.6115541	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470048	1	OK	0.0082860	-0.7156818	0.0312986	-0.6976756	190.171	-74.642	-251.350	0.6126405	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470056	1	OK	0.0083801	-0.7156905	0.0312414	-0.6976682	190.176	-74.638	-251.356	0.6112316	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470064	1	OK	0.0085222	-0.7157101	0.0310914	-0.6976530	190.177	-74.637	-251.347	0.6090218	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470072	1	OK	0.0086907	-0.7158330	0.0308765	-0.6975344	190.169	-74.639	-251.352	0.6056473	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470080	1	OK	0.0087408	-0.7158663	0.0307970	-0.6975031	190.166	-74.644	-251.365	0.6046314	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470088	1	OK	0.0086559	-0.7157539	0.0309437	-0.6976130	190.184	-74.640	-251.350	0.6065966	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470096	1	OK	0.0084236	-0.7156074	0.0312004	-0.6977547	190.217	-74.639	-251.347	0.6104439	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470104	1	OK	0.0083895	-0.7155100	0.0312928	-0.6978508	190.224	-74.628	-251.342	0.6128160	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470112	1	OK	0.0082852	-0.7154953	0.0314062	-0.6978621	190.219	-74.630	-251.342	0.6148416	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470120	1	OK	0.0082028	-0.7154991	0.0315136	-0.6978543	190.216	-74.628	-251.333	0.6166357	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470128	1	OK	0.0082352	-0.7154025	0.0315096	-0.6979531	190.251	-74.626	-251.336	0.6167280	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470136	1	OK	0.0081520	-0.7154182	0.0315742	-0.6979351	190.234	-74.632	-251.342	0.6172519	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470144	1	OK	0.0080367	-0.7153115	0.0317397	-0.6980383	190.264	-74.627	-251.345	0.6187649	0
1	Port 10: NDI-MF2 610066   T6d0-S00108  s/n:37B31800 Channel:0	470152	1	OK	0.0077979	-0.7151392	0.0320735	-0.6982023	190.290	-74.619	-251.342	0.6237383	0
